"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC027612.6",21.3343007197549,0.28860491609006,0.408993916981166,0.705645986669649,0.480408318502029,0.899783631910637
"AC093642.5",8.18191370468651,-0.398902186964734,0.564507886420779,-0.706637048941767,0.479792059042575,0.899783631910637
"AK1",7.34596527095353,0.496303525777319,0.702646507338518,0.706334580182026,0.479980093558423,0.899783631910637
"BYSL",74.2995985108778,0.165298281395342,0.232690516632763,0.710378247413577,0.477469608677238,0.899783631910637
"CALU",527.092680917309,-0.100714535196409,0.142609291386313,-0.706227022218238,0.480046968361617,0.899783631910637
"CNOT10",49.1493738441098,-0.16613112675894,0.235080688159187,-0.706698317330273,0.479753975468408,0.899783631910637
"CPSF1",56.1363267709422,0.166188153862996,0.233876718571941,0.710580150421751,0.477344447074403,0.899783631910637
"CTC-425O23.2",3.66985317461827,-0.598102074450244,0.843779654008745,-0.70883680544879,0.478425754824914,0.899783631910637
"DDT",371.096187089396,0.11673965649706,0.164638997556646,0.709064427198635,0.478284496766731,0.899783631910637
"DFNB31",3.36069861662328,0.651514724027097,0.92271621260015,0.706083533734791,0.480136191087881,0.899783631910637
"EIF3J",450.523531861795,0.106498693018234,0.150914443206952,0.70568920214078,0.480381437391488,0.899783631910637
"EIF4EBP1",69.7997685301952,-0.144121273526256,0.20389938830806,-0.706825433475611,0.479674967108261,0.899783631910637
"FHL2",372.569293744069,0.110396854039806,0.155577841108621,0.709592402447142,0.477956932376767,0.899783631910637
"G6PD",74.2870807657727,0.170758721253496,0.2417698224126,0.706286332799973,0.480010091026635,0.899783631910637
"H2AFX",187.847581190362,-0.119864806922595,0.169565078726753,-0.706895593259222,0.479631362710193,0.899783631910637
"ITGB1BP1",175.737345146126,-0.131002924669022,0.185387674095431,-0.706643121276696,0.479788284490423,0.899783631910637
"LAMC2",119.882485068898,-0.132111903452998,0.186791161821829,-0.707270634030389,0.479398311055537,0.899783631910637
"MGME1",44.807226023721,-0.194374757973644,0.274303543558812,-0.708611910191996,0.478565343254892,0.899783631910637
"MRGBP",58.3063043201499,-0.171203012878715,0.242173170184087,-0.70694459154404,0.479600911494044,0.899783631910637
"NCK2",48.3539487635596,-0.179969647117884,0.254506497116274,-0.707131838114385,0.479484552122305,0.899783631910637
"NRIP3",144.748848416761,-0.107823040488097,0.152263514611315,-0.708134452060551,0.478861766653801,0.899783631910637
"NUDT3",200.329519913549,-0.121710464687179,0.171813907156654,-0.708385407801756,0.478705951689714,0.899783631910637
"PIGB",13.1700856246569,0.34250867211216,0.485097555222981,0.706061427076707,0.480149938056111,0.899783631910637
"PLCB2",2.71459670988381,0.885766059920327,1.24855216932785,0.709434560829901,0.478054847015354,0.899783631910637
"PM20D2",82.9008115320059,0.136350045228941,0.192487139490086,0.708359247221103,0.478722193140952,0.899783631910637
"POLDIP3",65.7034737488469,-0.15940958517629,0.224944972327814,-0.708660360472431,0.478535269159362,0.899783631910637
"PRKCA",93.606398296613,-0.149402913743531,0.211552170664777,-0.706222551506093,0.480049748163431,0.899783631910637
"PRKRIR",20.7743150554646,0.261740947420917,0.370294994304082,0.70684441174481,0.479663171875558,0.899783631910637
"RP11-357C3.3",16.2995478901962,-0.289897840991199,0.409752468170099,-0.707495045205816,0.479258890718261,0.899783631910637
"RP11-629G13.1",4.34299045089451,0.630527101003654,0.893735493852418,0.705496318922937,0.480501421942339,0.899783631910637
"RPS29",5003.97859537888,0.0962544865138887,0.136323443969705,0.706074345769016,0.480141904574608,0.899783631910637
"RPS4X",1563.76172900869,0.104926587259346,0.148057049630854,0.708690248258732,0.478516717704487,0.899783631910637
"SHMT1",24.2017937225394,0.258977004795475,0.366121256996033,0.707353096404018,0.47934707693525,0.899783631910637
"SPG11",13.3771713413484,0.333494627354358,0.472080391303244,0.706436093296949,0.47991698183608,0.899783631910637
"SRSF10",7.05854086290762,0.463060125069642,0.655149146564955,0.706801081093573,0.479690102651379,0.899783631910637
"STIM1",73.2449190301347,0.173092585634847,0.245194068653555,0.705941161567888,0.480224728610995,0.899783631910637
"UGP2",65.086859343038,0.165771119804506,0.2343611761198,0.707331830933327,0.479360288950078,0.899783631910637
"VAT1",36.3284708012608,0.220977053220245,0.311493223551137,0.709412072278895,0.478068798337228,0.899783631910637
"WDFY2",42.8754162938112,-0.183609875379369,0.260057062233136,-0.706036874379386,0.480165206339023,0.899783631910637
"YLPM1",150.639563558369,-0.194411290058473,0.2743725199497,-0.708566915134628,0.478593273546398,0.899783631910637
"ZNF189",9.97585383509441,0.374879622319137,0.528411732709199,0.709446060928864,0.478047712734098,0.899783631910637
"AHR",26.3162821102066,-0.254199688766788,0.361353398255651,-0.703465610103232,0.481765631094479,0.899831316372333
"BMS1",288.095027516778,-0.153637382583394,0.218744424538949,-0.70236022201351,0.482454545547702,0.899831316372333
"C1orf110",6.03226149739333,0.479322620195431,0.682053359422085,0.702764107197666,0.482202768872198,0.899831316372333
"C7orf71",4.24248890033872,0.593738774903597,0.844988202036868,0.702659248344974,0.482268129625887,0.899831316372333
"CLK3",43.723956235731,-0.179348066541969,0.255310391493577,-0.702470688689072,0.482385674987207,0.899831316372333
"CRK",93.5653241308593,-0.15614632026827,0.221975438029372,-0.703439631224463,0.481781815848761,0.899831316372333
"EHBP1",51.918508446461,0.192100100195239,0.273308254267829,0.702869734797655,0.482136933811383,0.899831316372333
"ERICH1",24.5897866616741,0.231656378203057,0.329537062542746,0.702975187117254,0.482071212873899,0.899831316372333
"GAS8",26.1004483372321,0.238855648234327,0.339763338312756,0.703005949436657,0.482052041824011,0.899831316372333
"GK",2.60931034599668,0.949762543504756,1.35144224323064,0.702777013418153,0.482194724483272,0.899831316372333
"GPCPD1",18.56572425599,-0.27333826459725,0.388365348334398,-0.703817335324918,0.481546536574619,0.899831316372333
"GRWD1",142.834578434116,-0.150579896203966,0.214008657965593,-0.703615908045063,0.481672001786868,0.899831316372333
"MRPS6",77.3060844417186,0.16128030822249,0.229099417982342,0.703975198378378,0.481448219119968,0.899831316372333
"NARS2",9.6962898218744,-0.376309151922479,0.533959933516205,-0.70475166450117,0.480964793374265,0.899831316372333
"NFATC2IP",147.015564170921,0.124991693761282,0.177925343607319,0.702495165821561,0.482370415417474,0.899831316372333
"PABPC4",630.578883862544,-0.0896537520357624,0.127257523418904,-0.704506496960827,0.481117405471576,0.899831316372333
"PSMG3",217.845596079123,-0.132818415628201,0.188615328805851,-0.704176147660386,0.48132308327365,0.899831316372333
"RP11-582J16.5",3.23862236412631,-0.718105241492686,1.02230867474816,-0.702434850872795,0.482408017524354,0.899831316372333
"RP11-669N7.2",127.921846786352,0.12147457666112,0.172323874653652,0.704920179547191,0.480859911275752,0.899831316372333
"RPL22",163.424511672906,-0.105833171136257,0.150382562463758,-0.703759594213346,0.481582500593787,0.899831316372333
"RPL26P37",3.4537789019625,0.754702820118549,1.07330243025776,0.703159518549957,0.481956343891282,0.899831316372333
"RTN1",17.8277194259462,-0.271135416595559,0.385875267981085,-0.702650413472081,0.482273636810101,0.899831316372333
"TRAPPC6B",24.7501509169523,0.239206566717095,0.339375850473862,0.70484262914729,0.480908176330586,0.899831316372333
"UTP14A",96.3216985706513,0.13734724942555,0.195359654095963,0.703048180859713,0.482025723914267,0.899831316372333
"ZNF557",10.0299028148285,-0.390064175683695,0.553679499368666,-0.704494524591332,0.481124858717376,0.899831316372333
"GPX1",234.786797535353,-0.149671350551495,0.213193271057475,-0.702045377929144,0.482650864727906,0.89993837596551
"VIMP",135.303524690512,-0.117763378061614,0.167749124033864,-0.702020822700932,0.482666177820748,0.89993837596551
"GOLGA3",122.455877402039,0.141041725128591,0.201051384414415,0.701520785541426,0.482978067622523,0.899977009518636
"LINC00346",3.62398723346601,-0.636711384714684,0.907177005559761,-0.701860145057149,0.482766385875353,0.899977009518636
"POLD2",146.986149694969,0.135187722325609,0.192714273264841,0.701493044782548,0.482995373660259,0.899977009518636
"STX18",14.4122666234507,-0.369284098825033,0.526295902368269,-0.701666300579766,0.482887293764708,0.899977009518636
"ARHGAP1",91.5356484072418,-0.132504634898712,0.18907549583312,-0.700802789461739,0.48342609700641,0.900453863748383
"BMI1",46.5044253387863,-0.197469363280256,0.281871966206653,-0.70056403954511,0.483575126861056,0.900453863748383
"MOCS1",25.3013889473144,-0.242346623402631,0.345979737530803,-0.70046478771334,0.483637088086964,0.900453863748383
"RASSF5",52.8558062319261,0.168748008511273,0.240881908090808,0.700542476804268,0.483588587746129,0.900453863748383
"ZNF573",6.10353196236156,-0.450729548993228,0.643049896425118,-0.700924689513132,0.483350015507907,0.900453863748383
"MAPK14",54.44781297353,0.185827175990558,0.265392183888017,0.700198375355955,0.483803426077843,0.900569590584687
"TOR1AIP2",289.452394082246,0.121733921807042,0.173876279716173,0.700118049487572,0.483853584658611,0.900569590584687
"IL17D",8.74186174589335,-0.400128521654461,0.571945622405409,-0.699591894718342,0.484182205805495,0.901020437734946
"NMD3",130.75777269419,-0.108611971391715,0.155274639367396,-0.699483005300875,0.484250230117702,0.901020437734946
"ADARB1",29.1742194138731,-0.221874072423587,0.317445418167985,-0.698936131143579,0.484591946242182,0.901424858757522
"NUDT15",82.7852597052121,0.148375383094634,0.212302111020346,0.698887930890214,0.48462207059509,0.901424858757522
"SGTB",24.8649040583918,0.247674233209722,0.354674490025447,0.698314201260857,0.484980719945703,0.901948207452806
"PAGE5",113.929841877821,0.148556945234509,0.212785640124838,0.698153057449521,0.485081479875083,0.901991853113802
"CAAP1",70.2116726419322,-0.152664568312733,0.218786041156882,-0.697780203460345,0.485314661307126,0.902057099494043
"FCF1",120.480903697078,0.128412777441261,0.184033034958488,0.697770253423399,0.485320884852729,0.902057099494043
"IFNGR2",65.4290412376868,0.155698761054049,0.223191200451207,0.697602596962991,0.485425757054206,0.902057099494043
"LCMT1",38.294931908924,-0.194679934517717,0.279036086906142,-0.697687301582609,0.485372771222543,0.902057099494043
"TAF12",32.4066703127822,-0.193870230889135,0.278056897370173,-0.697232230966883,0.485657471277252,0.902344004108506
"COG2",24.6526520417154,0.225984964251947,0.324187423631156,0.697081218391313,0.485751967325179,0.902375908736842
"CDK5R1",13.3175664932058,-0.3343550223268,0.479739450527922,-0.696951276278955,0.48583328650348,0.902383328584373
"DFFA",170.315950625998,-0.122688344668463,0.176527341331747,-0.695010437153164,0.487048760727645,0.902651781962825
"ITPA",171.613415591232,-0.111377816941773,0.160242548365983,-0.695057698953923,0.487019142948028,0.902651781962825
"KPNB1",1012.92986754533,0.0970625842465654,0.1394996366117,0.69579094687351,0.486559759613984,0.902651781962825
"NUMA1",104.221127297766,-0.199798913970104,0.287414406610939,-0.695159704504872,0.486955221955667,0.902651781962825
"PTPN2",65.177358354751,0.173926890681788,0.250094160451678,0.695445628829038,0.486776073840728,0.902651781962825
"PTPN21",9.20678572976858,0.363502312819149,0.522321457134149,0.69593601383638,0.486468902226749,0.902651781962825
"RBM22",150.034400583011,-0.116103773631851,0.166897215675585,-0.695660338980927,0.486641568936977,0.902651781962825
"SETDB2",13.8813651063558,0.344514837514463,0.495513210089291,0.695268724424889,0.486886910473711,0.902651781962825
"STAG3L5P-PVRIG2P-PILRB",4.61872869682543,0.700401585871521,1.00558962007203,0.696508368713424,0.486110518174182,0.902651781962825
"TAF15",162.62994077539,-0.113392695034842,0.163156975991849,-0.694991399206292,0.487060691604106,0.902651781962825
"TCHP",51.3590653387369,-0.17253825102408,0.247829190160202,-0.696198260231363,0.48630467706611,0.902651781962825
"THAP10",6.0896053161401,-0.516159951152761,0.741341117995632,-0.696251615650708,0.486271268256742,0.902651781962825
"TXNDC9",57.1464812824497,-0.17032274818351,0.244658328138554,-0.696165748696908,0.486325034962962,0.902651781962825
"WDR36",74.4910902694143,-0.160236429582517,0.230487781976734,-0.695205742396759,0.486926374149945,0.902651781962825
"RRP15",128.279401782758,-0.122926625990652,0.176990572723793,-0.694537703895044,0.487345064276309,0.902811774565367
"SMIM19",8.57282657675045,-0.398944060620541,0.574386891529972,-0.694556346085631,0.487333377731245,0.902811774565367
"SMPD1",20.2067103688452,0.257764016669684,0.371159363067427,0.694483400713394,0.487379107091843,0.902811774565367
"ANXA7",126.076964862726,0.127816031331575,0.184098370201993,0.694281167135457,0.487505899177507,0.902903323821854
"AK4",44.8116428170845,-0.177748352627115,0.256314278327715,-0.693478154189489,0.488009530741793,0.902994857345126
"C19orf25",34.0772922843919,-0.198880165520827,0.287089787873182,-0.692745523949741,0.488469264599477,0.902994857345126
"CDV3",222.432369927485,-0.0998000043224843,0.143921910773997,-0.693431624036746,0.488038722001933,0.902994857345126
"CHCHD3",88.6828639804326,-0.148243611197403,0.213995148515668,-0.692742859946424,0.488470936717981,0.902994857345126
"CTD-2015H6.3",4.80391775354563,-0.497276455838209,0.716667650834611,-0.693873171558804,0.487761749710395,0.902994857345126
"ETV3",7.28036867221245,-0.475086382508734,0.68490756456535,-0.693650365520827,0.487901500052311,0.902994857345126
"GPR153",6.27709822707247,-0.500321341243124,0.722087137569959,-0.692882223227042,0.488383466524318,0.902994857345126
"NT5DC2",78.5566466591224,-0.159265054925655,0.229769996430939,-0.693149921223613,0.488215471817099,0.902994857345126
"NUP54",42.9876597370914,-0.191686173703518,0.276637275508829,-0.692915202229862,0.488362768765701,0.902994857345126
"PWWP2B",3.21532841114457,-0.600016960876679,0.865756803186666,-0.693054860981911,0.488275123597687,0.902994857345126
"RNASEH1",131.982924556923,0.140937089721844,0.203220878138378,0.693516783378314,0.487985296963538,0.902994857345126
"ZNF331",10.0259480836155,0.357101196901571,0.51550412633703,0.692722286122115,0.488483850421575,0.902994857345126
"RAB22A",69.6314825898252,-0.176033627588603,0.254168697592261,-0.69258578753469,0.488569532022048,0.90301020568535
"ARMC6",65.1606971534421,-0.149094367284477,0.215413703062912,-0.692130375944254,0.488855457265636,0.903395595612031
"ARFIP2",48.1916138748971,0.217570565206145,0.315412410471816,0.689797097332624,0.490321794324041,0.903646296248162
"C2orf44",20.3779216466223,0.280488123918396,0.406022727187586,0.690818777217879,0.48967943387173,0.903646296248162
"CXorf40B",3.67554223926764,-0.602803950381288,0.873337662445537,-0.690230109501181,0.490049491413781,0.903646296248162
"EPB41L4A-AS1",41.8704787547905,0.185543017848467,0.268333696187977,0.691463727755189,0.489274167665557,0.903646296248162
"HNRNPR",392.639118016738,-0.0780779192802281,0.113114758958882,-0.690254039339023,0.490034445330469,0.903646296248162
"IFRD2",96.69532648984,-0.136114829111207,0.19706657028173,-0.690704815720978,0.489751062394847,0.903646296248162
"LTA4H",86.4622730667394,-0.134064933958251,0.194395931620008,-0.689648866830773,0.490415028864425,0.903646296248162
"MMP24-AS1",51.166313385083,0.183542111885153,0.266051695867691,0.689873865628091,0.490273512079417,0.903646296248162
"MXD4",29.3291035598899,-0.234249710398557,0.339702242250859,-0.689573636153899,0.49046235136554,0.903646296248162
"OSGIN1",8.59902524493881,-0.376380819586467,0.544660947565054,-0.691036912540003,0.489542344423879,0.903646296248162
"RFTN1",97.2234941867493,0.126426111309251,0.183179027880157,0.690177870099647,0.490082338232655,0.903646296248162
"RN7SL737P",3.3944151123292,-0.642620555221426,0.930366492655885,-0.690717647608911,0.489742996852452,0.903646296248162
"RP3-326I13.1",17.2476143431798,0.328139788594966,0.475097217865608,0.690679246805834,0.48976713406763,0.903646296248162
"SETD7",70.9193404937319,-0.184806230145472,0.267356174168357,-0.69123606634608,0.489417202154638,0.903646296248162
