"","baseMean","log2FoldChange","pvalue","padj"
SRSF3,3989.5965262395,0.0510797421131583,0.572623722751205,0.748176170631379
CALML3,14.568321024003,0.402174099937141,0.572702233655029,NA
TMCO1,4170.39216561403,0.0548457824104443,0.572724924713262,0.748237401641519
PDE4A,179.320611925528,0.123649743258884,0.572901239105952,0.748347279044924
MED25,613.845374677525,-0.0805581583941502,0.572942732396864,0.748347279044924
SESTD1,2640.06050939499,0.0544196595916666,0.572972067027642,0.748347279044924
NALCN,12.4669100989686,0.441024041513804,0.573109508049936,NA
,8.14695365749732,-0.529611472597324,0.573153174565779,NA
,8.83640668095927,0.524149861598159,0.573205300956377,NA
SH3BP4,1898.07866382679,-0.0579342144432533,0.573294470603833,0.748697350172115
APP,18165.4484493827,-0.0466305234910989,0.573399253709373,0.748763179097019
H3F3B,6240.57006129957,0.050551943976607,0.573559518047282,0.748901437844782
,4.2319969685352,-0.760469587308007,0.57366102781836,NA
ZC3H14,1330.40546367809,-0.0607043860081695,0.573696237526602,0.74900893057185
PTGES2-AS1,7.70038564117029,-0.563580805828473,0.573696419439364,NA
,8.15512007611196,-0.531473161145114,0.573760258719401,NA
RERG,125.422802570593,-0.142061501496148,0.573842241735936,0.74901874853268
ANKRD6,259.333968630917,-0.108440947008529,0.573897927726601,0.74901874853268
NOP56,825.480107372653,0.069429811103728,0.573917641610391,0.74901874853268
DNAJC21,1015.03097051435,0.0650130770247111,0.573921337383319,0.74901874853268
MEIS3,2.79432268074367,0.915996886806962,0.573958730780321,NA
,2.79432268074367,0.915996886806962,0.573958730780321,NA
AGAP4,14.8631036496043,-0.391678859422775,0.574004035441676,NA
,2.77939024620265,0.906993299433968,0.574020067495978,NA
TTC28-AS1,153.583647556795,0.131538464398991,0.574044601242643,0.749037630626594
NUFIP2,5619.88700761032,-0.063027314203277,0.574091617080445,0.749037630626594
KIF9-AS1,57.6711683862863,-0.202076274581442,0.574218576508023,0.749037630626594
PARD6G,372.7662987573,-0.0905040433774923,0.574247238803975,0.749037630626594
ZCCHC3,546.648717478829,-0.0802722260482151,0.574254729356354,0.749037630626594
CTSF,259.868935007067,0.102797493935962,0.574300923442408,0.749037630626594
AAMDC,58.5781086194382,0.206225672764428,0.574316579822482,0.749037630626594
C3orf18,42.9652161626101,0.232288880933866,0.574411727134016,0.749090773997102
,14.2448017633628,-0.447554967860412,0.5747009535015,NA
LZTR1,564.438291170311,0.0769235714627963,0.574840444904356,0.749531853203354
ZFAND5,3826.11798428351,-0.0511155896497276,0.574905280437827,0.749531853203354
SEC23A,893.609861399015,-0.0718126295370896,0.574916722823288,0.749531853203354
GAS1,352.570753206356,0.0960892499706101,0.574967680855993,0.749531853203354
,4.99272663714922,0.672327109108154,0.574981927590387,NA
KIF5A,2.97971912962231,-0.892433660122667,0.575353228836744,NA
PIWIL4,25.9385112264562,0.311642795908281,0.575486640439067,0.750137356952476
NDUFA7,4.22383054992056,-0.757027499217376,0.575488583099622,NA
FBXO18,1303.87839592478,0.0631934734551181,0.57560773536984,0.750224185143653
CASP14,4.20345383630312,-0.763672226947391,0.575655439375878,NA
SEPT7P2,56.0958781870001,-0.218236903981418,0.5756828180062,0.75025103198423
,969.964098141819,0.0767797477968642,0.575766138431068,0.750288608516684
C9orf9,415.250399866806,-0.090014858504893,0.575936092916048,0.750343338871271
EXD2,962.920854395242,-0.0663471936686195,0.575944228658595,0.750343338871271
C2orf74,13.9454683611063,-0.415744815048476,0.575950077412815,NA
USP37,577.689307035885,-0.0812390135798698,0.576053020751402,0.750343338871271
ZFP69,46.5468784006082,0.230167886141137,0.576075592580079,0.750343338871271
LAPTM4A,10575.5781778878,0.0490561010317139,0.576080593939512,0.750343338871271
CASC11,2.75901353258521,0.903187076554016,0.576243875214197,NA
,2.75901353258521,0.903187076554016,0.576243875214197,NA
LINC00235,9.26399838635712,0.488578346694483,0.576326981671188,NA
CCDC90B,868.810087161938,0.0767230566645802,0.576424163036888,0.750719826446415
PCDHA13,8.15784221565018,-0.532140889335711,0.576496336393392,NA
POLR2J3,2.92947754692283,-0.929857048861557,0.576590613300538,NA
,2.92947754692283,-0.929857048861557,0.576590613300538,NA
PDSS2,1064.33831350263,-0.0654675422030828,0.576655795654375,0.750950473440584
PRDX3,2540.95599282753,-0.0538170246319189,0.576748353935146,0.750974670395555
FAM114A2,478.691331033484,-0.0848797528497158,0.576833450148125,0.750974670395555
TOMM5,58.5510445557327,0.202951525348379,0.576837987565271,0.750974670395555
,13.6246189367669,-1.27873582430176,0.576911826329224,NA
SEC24B,1809.51504454316,-0.0628607880960457,0.576941634892216,0.751038600157479
PTPN20,3.98681847825507,0.827124815431942,0.577052717730795,NA
PRDM1,232.400642802913,0.11367323355536,0.577229595230988,0.751342426158493
EFS,73.7885613622692,-0.190583842320818,0.577774865111786,0.751981086256078
SH2D3C,12.6402267999558,-0.418668752123964,0.577881841771936,NA
,4.23471910807342,-0.761409219364487,0.577964742848825,NA
RPS6KA3,2034.88805228352,-0.0664572205748079,0.578157372232215,0.75240780792341
,6.41956467002531,-0.585887839584587,0.578165494581588,NA
HRH4,2.76445781166163,0.898032506147982,0.578230762473249,NA
ADORA1,2.76445781166163,0.898032506147982,0.578230762473249,NA
,2.76445781166163,0.898032506147982,0.578230762473249,NA
USMG5P1,2.76445781166163,0.898032506147982,0.578230762473249,NA
MAP1LC3B2,9.33866055906222,0.503434241013882,0.578259846457801,NA
TMTC1,201.942191202941,0.117971516625277,0.578276977677751,0.752459004441687
HMGN5,140.534762464203,-0.140746311547281,0.578306001743382,0.752459004441687
C2orf66,4.6921756825533,-0.684835392404172,0.578359591538823,NA
RECK,67.4552057719369,-0.188676768915831,0.578394430609008,0.752502958190291
MICU1,1132.89137928646,0.0628781445794216,0.578471491097025,0.752532114540013
ZNF197,340.21910181612,-0.0957170195927452,0.578549324398585,0.752562270637494
ABCA2,929.225770189707,0.0662532658155153,0.578809250308476,0.752829260106519
SCG2,12.642948939494,-0.419075158798948,0.578812841006189,NA
SLC35A5,826.015066906642,-0.0685798412544947,0.578866344899616,0.752832411151088
ETV2,5.53977781887523,0.637215095395639,0.578898056995348,NA
PPP5D1,12.6171279468001,-0.420131846083616,0.578917741370483,NA
SLCO4C1,436.892399148116,-0.0851857169663076,0.578954644310952,0.752876140538466
RGMB,957.772936782286,-0.0683036617015472,0.579174760603627,0.753091260954857
SMC2-AS1,4.67724324801228,-0.692613007665403,0.579179985503229,NA
CLN8,635.353375662921,0.0755124118821465,0.579285191843886,0.753163732573912
NDUFV2-AS1,8.17409638704115,-0.52052746198517,0.57942894459791,NA
KLK7,21.1543054100134,-0.337838871669623,0.579441156670958,0.753256684065926
FKBP5,570.123050945468,-0.0757909455243175,0.579466089637644,0.753256684065926
,2.8092551152847,0.925286677081572,0.579506368892769,NA
FAM13C,25.1588567062216,-0.321947607085854,0.579650356357196,0.753425090337793
STAMBP,1288.05477181087,-0.0621531057101385,0.579723166573143,0.753448608184255
,5.52484538433421,0.632422875073473,0.579789277908417,NA
,14.9877463107862,0.385482902205794,0.579803124569856,NA
CERS3,21.9823460912653,-0.334609111254245,0.579861649801425,0.753557466757797
ANKMY1,385.397199772647,-0.0886914411390743,0.580406316761896,0.754194109824602
C1orf229,5.51535722886962,0.625275794698163,0.580541644724606,NA
,5.51535722886962,0.625275794698163,0.580541644724606,NA
,5.97159625101002,-0.62358116090695,0.580550623776082,NA
KL,2.7468032375824,0.891631168591631,0.580675486121798,NA
YWHAZP4,2.7468032375824,0.891631168591631,0.580675486121798,NA
,2.7468032375824,0.891631168591631,0.580675486121798,NA
WWC2-AS2,7.71531807571131,-0.558811194707407,0.580844500698255,NA
ZNF543,91.3196575938878,-0.161990046355366,0.58092407704478,0.754795672853993
LRIG3,966.993826109486,0.0662129910728513,0.581085175583773,0.754933754862586
MYO1E,1374.44908384794,0.0589686877441414,0.581146232288951,0.754941850813099
TMBIM6,19117.9875719189,0.044595353488658,0.581236953501482,0.754988477475276
ARMCX6,266.125407724279,0.101539408326504,0.581296906716518,0.754995133511267
LCN12,12.657881374035,-0.416410540978413,0.581431598179159,NA
ANXA5,9570.81256409516,0.0515571574066335,0.581488386962801,0.755156022677761
PPP3CA,779.86610030252,-0.0696751457875774,0.581530462198618,0.755156022677761
ALG1L2,8.1944731006586,-0.517514531890284,0.581615623413767,NA
KLB,4.6799653875505,-0.693747054794624,0.581758012761688,NA
DUSP18,321.800967544038,0.093372832597224,0.581762126821858,0.755385618702215
GPR173,4.70438597755611,-0.676214805786129,0.581972156632468,NA
NRBF2,243.970241179835,0.103595523211713,0.582405315276141,0.756080783836027
USP42,302.673488708264,0.0960376656545403,0.582407325646241,0.756080783836027
DAPP1,2122.06286760251,0.060753627852642,0.582534815283314,0.756140534879081
TMEM133,101.709149545363,-0.1636175871902,0.582563176073505,0.756140534879081
DCLRE1C,191.697473664149,0.120608160072477,0.582622186290141,0.756145853460438
,5.50991294979319,0.62766401927617,0.582697014383399,NA
VAMP4,400.226106797993,-0.0854177128002293,0.58276924100944,0.756265427264158
HBB,17.6262656650525,-0.354046352372231,0.582902548909271,NA
MTPAP,465.646399490303,0.0832282145770168,0.582905980297485,0.756338958562485
LY6K,24.7594687949592,0.305350898109921,0.582935756515879,0.756338958562485
ZNF239,12.6483932185704,-0.419904471855075,0.583101196449949,NA
DZANK1,234.324884562062,-0.10511042330137,0.583288441759174,0.756725253723745
LAMP3,87.3395634807797,0.16410273023868,0.583360426450237,0.756747345475248
IL4I1,5.01442508761663,0.686910521195889,0.583395997625989,NA
LYPD6B,457.238407068537,-0.0873268335021801,0.583601244667469,0.756988426815283
SLC13A4,4.7016638380179,-0.675180941624574,0.583620475459061,NA
TLCD2,410.203655169864,-0.0848127191574012,0.583891962816409,0.75721324458414
NDEL1,896.039566133669,0.0662733274743228,0.583934280040457,0.75721324458414
FAM103A1,332.41634785544,0.0913929731044278,0.583939538434203,0.75721324458414
,4.9777942026082,0.666960598662578,0.584115486779199,NA
ATP6V0A4,78.2362169033775,-0.170775474662127,0.584205701412655,0.757456345995625
LINC00888,140.816467654981,-0.135359889348771,0.584237026203307,0.757456345995625
AMOT,658.809786870421,-0.0846309826239629,0.584509529399643,0.757738299739511
TGM5,319.461571131691,-0.0953002286523421,0.584750644304723,0.757915941228842
BNC1,352.732758324581,-0.0902804149166881,0.584758808176861,0.757915941228842
,9.23141137773687,0.483399538875167,0.584780492645762,NA
APLF,83.2120565389727,-0.174123484998853,0.584811683046946,0.757915941228842
DYRK4,139.251403047798,-0.130413579274013,0.584949329113543,0.758022987191181
GPA33,8.11164450933886,-0.537427302736899,0.5849860614648,NA
CDC25A,51.8824399474235,0.206834054985488,0.585066569290166,0.758041982360565
TNPO2,1888.07979824465,-0.0549553757163271,0.585074087765293,0.758041982360565
ARHGAP21,1686.84572110752,0.0602833742007437,0.585359902150069,0.758316739602802
RPS3P6,2.98244126916053,-0.893684554526672,0.585405371630015,NA
LINC01393,2.98244126916053,-0.893684554526672,0.585405371630015,NA
ZNF623,681.806342855656,-0.075031916229378,0.585446467530986,0.758316739602802
MSH3,902.073868495937,-0.0650067428098659,0.585451362288844,0.758316739602802
,8.98112794647696,-0.532245574394766,0.585495642714507,NA
CACNG8,5.5004247943286,0.620514795197967,0.58550906383582,NA
,5.5004247943286,0.620514795197967,0.58550906383582,NA
,6.45215167864557,-0.575779818325244,0.585534564606065,NA
PPIL1,897.869929045778,0.0675223804952399,0.585781299038916,0.7586727321074
PCDHGB1,14.4422779601329,-0.395300008100544,0.58589612201293,NA
MED18,282.851034748042,0.0972403781782214,0.585956282865005,0.758827989753703
FBXO27,129.02562059112,0.136157912022428,0.586021426920065,0.758840986335273
TLK2,250.730372795053,0.106428206932731,0.586143843295513,0.758928135606884
,10.413306073919,-0.462632067442487,0.586408311455407,NA
CCDC189,130.331404820209,-0.134043416197111,0.586521977178697,0.759281152808862
SNHG7,145.674274579538,-0.131671801466512,0.586573011245859,0.759281152808862
SMPD2,239.155752490375,0.107413711459848,0.586631230911978,0.759281152808862
ERCC5,500.434662800048,-0.0866905383363965,0.586637050452686,0.759281152808862
CENPQ,235.231631292408,-0.104809124173638,0.58677968660925,0.759394387651257
SIRT4,15.517142918433,0.381724756664924,0.586788648170871,NA
RLN2,6.41139825141067,-0.583659359114678,0.586808855996377,NA
,36.3642623269998,-0.256545977545712,0.586877918284369,0.75945013953348
MFSD9,357.951661200444,-0.0900558185912886,0.587016804167918,0.75955848462622
MSH5,14.9255555273066,-0.382962106695538,0.587233142384858,NA
COMMD8,294.657488708881,0.0964907460815191,0.587329164384677,0.759891251862915
ZNF20,14.8589811073779,-0.386983964096873,0.587356021239325,NA
ANAPC7,695.069555947112,-0.070712513110584,0.587472756929006,0.76000562409925
NISCH,1313.38249479971,-0.0678702530867973,0.587606467665062,0.760037583010977
VPS35,5036.06632112431,-0.0483689895096637,0.587607851033759,0.760037583010977
ADNP-AS1,13.1126158089767,-0.402037277268818,0.587694779765711,NA
,3.97188604371405,0.820298638041383,0.587751236364229,NA
INCENP,178.599894474224,0.120132697373435,0.587888938599646,0.760175843409469
CD74,13895.1196380824,0.0489798635975518,0.587889377090016,0.760175843409469
,30.7744623688684,0.264628623012784,0.587894627647438,0.760175843409469
,35.9983545048146,-0.244213641551294,0.588000152712707,0.760175843409469
DCAF6,2635.15947283744,0.0528415608546931,0.588006561387983,0.760175843409469
ZBED3,127.481449002891,-0.136258130764407,0.588045975598959,0.760175843409469
CARD17,8.16865210796473,-0.519216268052032,0.588057580527254,NA
TMEM130,9.79067285446568,0.477715778929894,0.588163280497798,NA
FLG-AS1,178.632481482845,0.120450676763169,0.588175130308421,0.760271430052281
SUCLG2P2,13.1275482435177,-0.399475363179049,0.588301069716404,NA
,8.6546518146767,-0.490985286913009,0.588501152627686,NA
CYP2E1,45.126058716527,-0.231340204765501,0.588535090322219,0.760650542004549
RAB14,6496.50154114396,-0.0477056325855159,0.588578905233004,0.760650542004549
MIR331,20.7115729010536,0.333531260032094,0.588666149417924,0.760691899163365
ZNF490,41.8765580782346,0.229895044403901,0.588748816682408,0.760727334683003
,6.03254354151359,0.588622287255913,0.588758325179485,NA
KPNA3,1482.1651505713,-0.0586224774921705,0.589229617781824,0.761248089003297
PCSK4,46.1896068822457,-0.215601188831463,0.589287589643201,0.761248089003297
,32.7709698989601,-0.256457085050477,0.589317692721507,0.761248089003297
NCS1,1004.92829585625,-0.0644878676282128,0.589424442143137,0.761280120868321
LIN52,126.860357385695,0.135219192258387,0.589465229011456,0.761280120868321
LRRC20,251.155028108784,0.108350990372625,0.589562169905128,0.761280120868321
TSG101,1636.67062280293,0.0630827628127106,0.589563631731283,0.761280120868321
HTRA2,466.001024177756,-0.0830330787245536,0.58971392251673,0.761402786034259
,5.50314693386681,0.619257071140316,0.589782708328905,NA
RGS4,13.1452028175969,-0.397322705587834,0.589901313651774,NA
RAB4B,81.972067660901,-0.171031361129767,0.590032059481344,0.76174212066924
,17.5217386232654,-0.367993378292172,0.590188765786053,NA
SLC26A9,8.19315136380864,-0.524770308116501,0.590228497403806,NA
,4.71255239617075,-0.679200328202765,0.590234838177383,NA
ZNF257,14.4665161217541,0.388208601444975,0.590254378555441,NA
CFL1P1,5.53573394248706,0.627605134475886,0.59029790764556,NA
KHDC1,29.7237569063512,0.267973156514395,0.590584910561658,0.762355022443258
SESN2,466.621255093833,0.0823402265617964,0.590617529369984,0.762355022443258
LINC00921,6.01761110697257,0.584228395709667,0.590640055174507,NA
PEAR1,9.74455381399267,0.463121349093671,0.590673075606026,NA
IFI44,846.80972753555,-0.0764396063488757,0.590708791741126,0.762401355541785
NKX2-1-AS1,10.3269141438771,0.459550677302289,0.59085970951907,NA
,17.110855686288,0.363772924623627,0.590978411066797,NA
TET1,17.0222068847007,-0.383955544389614,0.590996731064122,NA
HSP90B3P,4.71931841209713,-0.668467529321026,0.591043545059805,NA
FAM46C,1808.60820747995,-0.0569414584200997,0.591107178057877,0.762844033913493
FBXW8,259.316894161799,-0.102080643521119,0.591421883598973,0.763063363220794
MTERF4,372.873998188269,-0.0926630088109486,0.591433021210832,0.763063363220794
CTC1,366.06637389595,0.0951139109738941,0.591472282640849,0.763063363220794
,17.6601744105227,-0.347159280818181,0.591482861369629,NA
,4.72204055163534,-0.669463012925916,0.591494856409539,NA
ZNF234,427.550987139051,0.0875279377930802,0.591498790052198,0.763063363220794
QPCTL,101.655343780013,-0.150019117997971,0.591658519022824,0.763133704386661
STK11IP,412.506028211941,0.0833675979249689,0.591712560169002,0.763133704386661
CDC20,191.88732484435,-0.119588397863327,0.591719576015714,0.763133704386661
,10.268506142563,0.454574572142122,0.591783243884697,NA
MIR103A2,6.06785268967205,0.595406190655645,0.592121146352863,NA
GBGT1,30.7486413761745,0.264514050995745,0.592276312254793,0.763591607430892
CDC42BPA,1642.70525599094,0.0674090482501126,0.592314688203668,0.763591607430892
PIGQ,619.030541812728,0.0830481448937551,0.592390605775037,0.763591607430892
HSPBAP1,219.732649426356,-0.107426520406897,0.592410652529282,0.763591607430892
C14orf119,1759.59810199115,0.0550232912107743,0.592478080856642,0.763591607430892
